latitude,longitude,time,TEMP,CNDU,PSAL,TUR4,DOXY
degrees_north,degrees_east,UTC,degree_C,mS/cm,1,FNU,umol/L
42.031,3.23671,2026-02-09T16:53:00Z,13.28,43.736,37.378,0.48,320.74
42.031,3.23671,2026-02-09T17:56:00Z,13.21,43.668,37.385,0.33,320.55
42.031,3.23671,2026-02-09T18:59:00Z,13.16,43.642,37.403,0.28,320.16
42.031,3.23671,2026-02-09T20:00:00Z,13.16,43.662,37.422,0.32,320.25
42.031,3.23671,2026-02-09T21:00:00Z,13.14,43.634,37.42,0.28,320.18
42.031,3.23671,2026-02-09T22:00:00Z,13.16,43.655,37.42,0.34,320.07
42.031,3.23671,2026-02-09T23:00:00Z,13.13,43.622,37.418,0.28,320.08
42.031,3.23671,2026-02-10T00:00:00Z,13.1,43.577,37.402,0.25,319.55
42.031,3.23671,2026-02-10T01:08:00Z,13.11,43.61,37.423,0.24,319.13
42.031,3.23671,2026-02-10T02:11:00Z,13.14,43.697,37.48,0.15,317.67
42.031,3.23671,2026-02-10T03:14:00Z,13.15,43.698,37.467,0.12,318.45
42.031,3.23671,2026-02-10T04:17:00Z,13.16,43.728,37.484,0.09,317.56
42.031,3.23671,2026-02-10T05:20:00Z,13.13,43.638,37.435,0.17,318.14
42.031,3.23671,2026-02-10T06:23:00Z,13.05,43.528,37.409,0.28,318.45
42.031,3.23671,2026-02-10T07:26:00Z,12.99,43.407,37.353,0.36,318.95
42.031,3.23671,2026-02-10T08:29:00Z,13.04,43.502,37.387,0.38,319.0
42.031,3.23671,2026-02-10T09:32:00Z,13.1,43.584,37.411,0.34,319.08
42.031,3.23671,2026-02-10T10:35:00Z,13.09,43.564,37.402,0.41,319.56
42.031,3.23671,2026-02-10T11:38:00Z,13.11,43.571,37.385,0.36,320.55
42.031,3.23671,2026-02-10T12:41:00Z,12.61,42.86,37.192,0.09,320.48
42.031,3.23671,2026-02-10T13:44:00Z,12.64,42.863,37.164,0.03,320.73
42.031,3.23671,2026-02-10T14:47:00Z,12.69,42.934,37.183,0.05,320.58
42.031,3.23671,2026-02-10T15:50:00Z,12.72,43.002,37.222,0.06,320.42
42.031,3.23671,2026-02-10T16:53:00Z,12.72,43.001,37.219,0.05,320.38
42.031,3.23671,2026-02-10T17:56:00Z,12.71,42.989,37.218,0.05,320.19
42.031,3.23671,2026-02-10T18:59:00Z,12.67,42.935,37.203,0.04,320.13
42.031,3.23671,2026-02-10T20:00:00Z,12.63,39.762,34.185,0.66,321.06
42.031,3.23671,2026-02-10T21:00:00Z,12.72,41.32,35.597,0.48,320.2
42.031,3.23671,2026-02-10T22:00:00Z,12.72,42.413,36.65,0.28,319.86
42.031,3.23671,2026-02-10T23:00:00Z,12.65,42.642,36.945,0.11,319.66
42.031,3.23671,2026-02-11T00:00:00Z,12.63,42.806,37.119,0.12,319.58
42.031,3.23671,2026-02-11T01:08:00Z,12.61,42.877,37.209,0.02,319.23
42.031,3.23671,2026-02-11T02:11:00Z,12.61,42.878,37.216,0.09,319.05
42.031,3.23671,2026-02-11T03:14:00Z,12.6,42.89,37.23,0.03,318.72
42.031,3.23671,2026-02-11T04:17:00Z,12.61,42.893,37.229,0.11,318.55
42.031,3.23671,2026-02-11T05:20:00Z,12.62,42.911,37.232,0.02,318.3
42.031,3.23671,2026-02-11T06:23:00Z,12.63,42.916,37.229,0.03,318.39
42.031,3.23671,2026-02-11T07:26:00Z,12.53,42.783,37.195,0.01,318.91
42.031,3.23671,2026-02-11T08:29:00Z,12.4,42.541,37.095,0.03,320.64
42.031,3.23671,2026-02-11T09:32:00Z,12.5,42.663,37.117,0.02,319.77
42.031,3.23671,2026-02-11T10:35:00Z,12.7,42.841,37.092,0.02,320.11
42.031,3.23671,2026-02-11T11:38:00Z,13.02,43.115,37.038,0.03,320.18
42.031,3.23671,2026-02-11T12:41:00Z,12.91,42.98,37.017,0.04,320.85
42.031,3.23671,2026-02-11T13:44:00Z,12.75,42.784,36.984,0.01,320.52
42.031,3.23671,2026-02-11T14:47:00Z,12.79,42.767,36.925,0.02,321.66
42.031,3.23671,2026-02-11T15:50:00Z,12.67,42.677,36.954,0.02,321.88
42.031,3.23671,2026-02-11T16:53:00Z,12.66,42.678,36.966,0.05,321.86
42.031,3.23671,2026-02-11T17:56:00Z,12.61,42.638,36.976,0.02,321.89
42.031,3.23671,2026-02-11T18:59:00Z,12.62,42.665,36.99,0.05,321.6
42.031,3.23671,2026-02-11T20:00:00Z,12.82,27.528,22.642,3.01,320.02
42.031,3.23671,2026-02-11T21:00:00Z,12.76,42.151,36.359,0.2,320.49
42.031,3.23671,2026-02-11T22:00:00Z,12.74,42.144,36.374,0.16,319.73
42.031,3.23671,2026-02-11T23:00:00Z,12.72,41.434,35.709,0.38,320.18
42.031,3.23671,2026-02-12T00:00:00Z,12.76,41.934,36.15,0.41,319.64
42.031,3.23671,2026-02-12T01:08:00Z,12.71,42.234,36.493,0.37,319.31
42.031,3.23671,2026-02-12T02:11:00Z,12.63,42.197,36.534,0.19,319.17
42.031,3.23671,2026-02-12T03:14:00Z,12.57,42.241,36.631,0.15,319.49
42.031,3.23671,2026-02-12T04:17:00Z,12.52,42.049,36.499,0.12,319.08
42.031,3.23671,2026-02-12T05:20:00Z,12.47,42.018,36.509,0.1,319.26
42.031,3.23671,2026-02-12T06:23:00Z,12.49,42.406,36.873,0.05,318.68
42.031,3.23671,2026-02-12T07:26:00Z,12.62,42.793,37.119,0.01,318.49
42.031,3.23671,2026-02-12T08:29:00Z,12.59,42.782,37.135,0.03,318.83
42.031,3.23671,2026-02-12T09:32:00Z,12.68,42.886,37.153,0.01,318.72
42.031,3.23671,2026-02-12T10:35:00Z,12.75,42.986,37.183,0.03,319.12
42.031,3.23671,2026-02-12T11:38:00Z,12.8,42.991,37.138,0.04,319.74
42.031,3.23671,2026-02-12T12:41:00Z,12.75,42.899,37.095,0.05,320.89
42.031,3.23671,2026-02-12T13:44:00Z,12.73,42.912,37.122,0.06,321.08
42.031,3.23671,2026-02-12T14:47:00Z,12.81,43.025,37.157,0.03,320.74
42.031,3.23671,2026-02-12T15:50:00Z,12.85,43.098,37.192,0.06,320.26
42.031,3.23671,2026-02-12T16:53:00Z,12.89,43.14,37.19,0.05,319.6
42.031,3.23671,2026-02-12T17:56:00Z,13.18,38.719,32.703,1.24,320.77
42.031,3.23671,2026-02-12T18:59:00Z,12.94,35.655,30.035,1.98,320.88
42.031,3.23671,2026-02-12T20:00:00Z,13.04,40.248,34.28,1.12,321.3
42.031,3.23671,2026-02-12T21:00:00Z,12.89,42.038,36.13,0.48,320.87
42.031,3.23671,2026-02-12T22:00:00Z,12.58,41.252,35.666,0.34,320.39
42.031,3.23671,2026-02-12T23:00:00Z,12.61,41.982,36.337,0.24,320.27
42.031,3.23671,2026-02-13T00:00:00Z,12.65,42.365,36.677,0.14,320.24
42.031,3.23671,2026-02-13T01:08:00Z,12.37,41.855,36.449,0.12,320.23
42.031,3.23671,2026-02-13T02:11:00Z,12.33,41.874,36.506,0.1,320.23
42.031,3.23671,2026-02-13T03:14:00Z,12.53,42.467,36.896,0.04,319.85
42.031,3.23671,2026-02-13T04:17:00Z,12.44,42.241,36.759,0.06,319.95
42.031,3.23671,2026-02-13T05:20:00Z,12.67,42.795,37.076,0.05,319.7
42.031,3.23671,2026-02-13T06:23:00Z,12.73,42.868,37.085,0.15,319.31
42.031,3.23671,2026-02-13T07:26:00Z,12.74,42.818,37.021,0.07,318.12
42.031,3.23671,2026-02-13T08:29:00Z,12.74,42.912,37.112,0.03,317.83
42.031,3.23671,2026-02-13T09:32:00Z,12.73,42.917,37.131,0.03,318.98
42.031,3.23671,2026-02-13T10:35:00Z,12.37,36.144,30.954,1.99,319.74
42.031,3.23671,2026-02-13T11:38:00Z,12.47,38.208,32.836,1.33,320.05
42.031,3.23671,2026-02-13T12:41:00Z,12.59,38.731,33.229,1.06,319.97
42.031,3.23671,2026-02-13T13:44:00Z,12.72,40.551,34.856,0.56,318.02
42.031,3.23671,2026-02-13T14:47:00Z,12.63,38.018,32.518,1.42,318.2
42.031,3.23671,2026-02-13T15:50:00Z,12.7,39.44,33.814,1.33,319.26
42.031,3.23671,2026-02-13T16:53:00Z,12.66,39.834,34.228,0.84,318.05
42.031,3.23671,2026-02-13T17:56:00Z,12.66,41.522,35.853,0.4,318.24
42.031,3.23671,2026-02-13T18:59:00Z,12.67,42.245,36.535,0.23,317.98
42.031,3.23671,2026-02-13T20:00:00Z,12.76,42.844,37.032,0.28,317.7
42.031,3.23671,2026-02-13T21:00:00Z,12.77,42.975,37.146,0.07,317.64
42.031,3.23671,2026-02-13T22:00:00Z,12.76,42.996,37.176,0.12,317.77
42.031,3.23671,2026-02-13T23:00:00Z,12.74,42.914,37.123,0.14,317.44
42.031,3.23671,2026-02-14T00:00:00Z,12.72,42.914,37.141,0.06,318.02
42.031,3.23671,2026-02-14T01:08:00Z,12.68,42.799,37.064,0.07,317.31
42.031,3.23671,2026-02-14T02:11:00Z,12.7,42.847,37.096,0.06,317.2
42.031,3.23671,2026-02-14T03:14:00Z,12.67,42.784,37.065,0.04,317.52
42.031,3.23671,2026-02-14T04:17:00Z,12.79,43.067,37.221,1.6,316.7
42.031,3.23671,2026-02-14T05:20:00Z,12.73,42.927,37.145,0.06,316.79
42.031,3.23671,2026-02-14T06:23:00Z,12.71,42.911,37.147,0.18,316.75
42.031,3.23671,2026-02-14T07:26:00Z,12.74,42.931,37.139,0.28,316.26
42.031,3.23671,2026-02-14T08:29:00Z,12.76,42.985,37.168,0.54,316.25
42.031,3.23671,2026-02-14T09:32:00Z,12.77,43.049,37.22,0.43,316.02
42.031,3.23671,2026-02-14T10:35:00Z,12.79,43.075,37.223,2.17,316.47
42.031,3.23671,2026-02-14T11:38:00Z,12.81,43.09,37.221,2.23,316.35
42.031,3.23671,2026-02-14T12:41:00Z,12.83,43.063,37.178,1.12,316.94
42.031,3.23671,2026-02-14T13:44:00Z,12.85,43.134,37.22,1.39,316.42
42.031,3.23671,2026-02-14T14:47:00Z,12.84,43.121,37.224,1.22,316.82
42.031,3.23671,2026-02-14T15:50:00Z,12.81,43.07,37.203,1.65,316.95
42.031,3.23671,2026-02-14T16:53:00Z,12.77,43.012,37.186,1.77,317.18
42.031,3.23671,2026-02-14T17:56:00Z,12.73,42.98,37.194,2.14,317.2
42.031,3.23671,2026-02-14T18:59:00Z,12.7,42.959,37.197,2.54,317.67
42.031,3.23671,2026-02-14T20:00:00Z,12.69,42.947,37.202,10.42,318.0
42.031,3.23671,2026-02-14T21:00:00Z,12.65,42.936,37.23,5.59,318.29
42.031,3.23671,2026-02-14T22:00:00Z,12.62,42.942,37.264,2.35,318.24
42.031,3.23671,2026-02-14T23:00:00Z,12.61,42.917,37.249,8.09,318.57
42.031,3.23671,2026-02-15T00:00:00Z,12.65,43.045,37.329,2.11,317.62
42.031,3.23671,2026-02-15T01:08:00Z,12.78,43.263,37.422,1.77,316.2
42.031,3.23671,2026-02-15T02:11:00Z,12.81,43.303,37.427,0.72,315.33
42.031,3.23671,2026-02-15T03:14:00Z,12.81,43.315,37.437,0.5,314.81
42.031,3.23671,2026-02-15T04:17:00Z,12.55,42.926,37.315,1.27,318.87
42.031,3.23671,2026-02-15T05:20:00Z,12.56,42.967,37.344,1.04,317.86
42.031,3.23671,2026-02-15T06:23:00Z,12.58,42.995,37.352,1.34,317.61
42.031,3.23671,2026-02-15T07:26:00Z,12.52,42.913,37.338,1.17,318.02
42.031,3.23671,2026-02-15T08:29:00Z,12.59,42.999,37.354,1.32,317.86
42.031,3.23671,2026-02-15T09:32:00Z,12.58,42.987,37.344,1.14,318.14
42.031,3.23671,2026-02-15T10:35:00Z,12.55,42.525,36.927,0.91,318.8
42.031,3.23671,2026-02-15T11:38:00Z,12.55,41.073,35.522,1.25,320.92
42.031,3.23671,2026-02-15T12:41:00Z,12.7,39.979,34.331,1.46,321.91
42.031,3.23671,2026-02-15T13:44:00Z,12.96,42.738,36.735,0.97,320.19
42.031,3.23671,2026-02-15T14:47:00Z,13.04,41.991,35.939,1.03,321.18
42.031,3.23671,2026-02-15T15:50:00Z,12.93,43.023,37.041,0.67,320.7
42.031,3.23671,2026-02-15T16:53:00Z,12.76,43.053,37.233,0.77,320.39
42.031,3.23671,2026-02-15T17:56:00Z,12.31,36.641,31.476,2.25,325.83
42.031,3.23671,2026-02-15T18:59:00Z,12.37,39.187,33.869,1.86,325.22
42.031,3.23671,2026-02-15T20:00:00Z,12.38,40.575,35.202,1.46,322.88
42.031,3.23671,2026-02-15T21:00:00Z,12.44,41.787,36.313,1.05,321.33
42.031,3.23671,2026-02-15T22:00:00Z,12.5,42.442,36.897,1.0,320.5
42.031,3.23671,2026-02-15T23:00:00Z,12.51,42.581,37.026,0.9,320.18
42.031,3.23671,2026-02-16T00:00:00Z,12.72,42.936,37.155,0.59,316.43
42.031,3.23671,2026-02-16T01:08:00Z,12.88,43.257,37.313,0.2,313.5
42.031,3.23671,2026-02-16T02:11:00Z,13.09,43.47,37.313,0.18,308.16
42.031,3.23671,2026-02-16T03:14:00Z,13.12,43.562,37.364,0.13,307.48
42.031,3.23671,2026-02-16T04:17:00Z,13.12,43.65,37.452,0.1,306.68
42.031,3.23671,2026-02-16T05:20:00Z,13.2,43.869,37.584,0.2,305.86
42.031,3.23671,2026-02-16T06:23:00Z,12.89,43.469,37.51,0.23,311.3
42.031,3.23671,2026-02-16T07:26:00Z,12.65,43.076,37.368,0.52,316.24
42.031,3.23671,2026-02-16T08:29:00Z,12.75,43.234,37.421,0.47,316.04
42.031,3.23671,2026-02-16T09:32:00Z,12.77,43.229,37.391,0.34,316.79
42.031,3.23671,2026-02-16T10:35:00Z,12.87,43.281,37.347,0.32,318.1
42.031,3.23671,2026-02-16T11:38:00Z,12.98,43.417,37.366,0.26,318.02
42.031,3.23671,2026-02-16T12:41:00Z,13.08,43.546,37.389,0.25,317.64
42.031,3.23671,2026-02-16T13:44:00Z,13.16,43.714,37.475,0.12,315.94
42.031,3.23671,2026-02-16T14:47:00Z,13.16,43.663,37.426,0.13,317.13
42.031,3.23671,2026-02-16T15:50:00Z,13.05,43.502,37.378,0.15,318.41
42.031,3.23671,2026-02-16T16:53:00Z,13.01,43.428,37.353,0.14,319.43
42.031,3.23671,2026-02-16T17:56:00Z,13.03,43.441,37.345,0.16,319.39
42.031,3.23671,2026-02-16T18:59:00Z,13.24,43.386,37.081,0.31,316.02
42.031,3.23671,2026-02-16T20:00:00Z,13.05,43.368,37.254,0.28,319.3
42.031,3.23671,2026-02-16T21:00:00Z,12.94,43.352,37.347,0.17,319.39
42.031,3.23671,2026-02-16T22:00:00Z,12.89,43.412,37.45,0.59,317.92
42.031,3.23671,2026-02-16T23:00:00Z,12.99,43.591,37.527,0.09,315.81
42.031,3.23671,2026-02-17T00:00:00Z,13.03,43.68,37.574,0.06,314.77
42.031,3.23671,2026-02-17T01:09:00Z,13.09,43.776,37.602,0.54,312.95
42.031,3.23671,2026-02-17T02:12:00Z,13.04,43.693,37.573,0.05,314.2
42.031,3.23671,2026-02-17T03:14:00Z,13.12,43.807,37.603,0.15,312.95
42.031,3.23671,2026-02-17T04:17:00Z,13.12,43.811,37.611,0.31,312.67
42.031,3.23671,2026-02-17T05:20:00Z,13.09,43.777,37.606,0.19,312.88
42.031,3.23671,2026-02-17T06:23:00Z,12.99,43.637,37.565,0.41,313.47
42.031,3.23671,2026-02-17T07:26:00Z,13.0,43.663,37.581,0.07,313.24
42.031,3.23671,2026-02-17T08:29:00Z,13.03,43.709,37.597,0.05,313.13
42.031,3.23671,2026-02-17T09:32:00Z,12.99,43.631,37.569,0.1,314.18
42.031,3.23671,2026-02-17T10:35:00Z,12.92,43.523,37.531,0.13,315.77
42.031,3.23671,2026-02-17T11:38:00Z,12.93,43.524,37.524,0.07,316.68
42.031,3.23671,2026-02-17T12:41:00Z,12.91,43.488,37.503,0.13,318.13
42.031,3.23671,2026-02-17T13:44:00Z,13.03,43.629,37.525,0.11,316.92
42.031,3.23671,2026-02-17T14:47:00Z,13.04,43.651,37.534,0.08,316.86
42.031,3.23671,2026-02-17T15:50:00Z,12.98,43.576,37.521,0.21,317.63
42.031,3.23671,2026-02-17T16:53:00Z,12.94,43.528,37.518,0.11,317.76
42.031,3.23671,2026-02-17T17:56:00Z,12.89,43.502,37.538,0.12,316.67
42.031,3.23671,2026-02-17T18:59:00Z,12.84,43.405,37.498,0.25,318.51
42.031,3.23671,2026-02-17T20:00:00Z,12.64,43.106,37.402,0.23,321.89
42.031,3.23671,2026-02-17T21:00:00Z,12.55,42.968,37.361,0.23,323.57
42.031,3.23671,2026-02-17T22:00:00Z,12.53,42.961,37.374,0.25,324.91
42.031,3.23671,2026-02-17T23:00:00Z,12.59,43.058,37.402,0.3,323.0
42.031,3.23671,2026-02-18T00:00:00Z,12.6,43.068,37.409,0.33,322.7
42.031,3.23671,2026-02-18T01:09:00Z,12.64,43.137,37.433,0.28,321.37
42.031,3.23671,2026-02-18T02:12:00Z,12.65,43.16,37.449,0.28,320.48
42.031,3.23671,2026-02-18T03:15:00Z,12.68,43.22,37.477,0.3,318.95
42.031,3.23671,2026-02-18T04:18:00Z,12.67,43.207,37.47,0.21,319.19
42.031,3.23671,2026-02-18T05:21:00Z,12.65,43.179,37.467,0.28,319.41
42.031,3.23671,2026-02-18T06:24:00Z,12.59,42.944,37.3,0.19,317.47
42.031,3.23671,2026-02-18T07:27:00Z,12.69,43.163,37.411,0.22,317.36
42.031,3.23671,2026-02-18T08:30:00Z,12.78,43.304,37.455,0.25,317.83
42.031,3.23671,2026-02-18T09:33:00Z,13.0,43.578,37.506,0.21,316.6
42.031,3.23671,2026-02-18T10:35:00Z,13.2,43.784,37.497,0.2,317.14
42.031,3.23671,2026-02-18T11:38:00Z,13.06,43.67,37.532,0.19,317.5
42.031,3.23671,2026-02-18T12:41:00Z,13.0,43.645,37.567,0.22,316.89
42.031,3.23671,2026-02-18T13:44:00Z,13.06,43.739,37.594,0.1,316.41
42.031,3.23671,2026-02-18T14:47:00Z,13.12,43.623,37.424,0.16,317.2
42.031,3.23671,2026-02-18T15:50:00Z,13.1,43.413,37.248,0.21,318.1
42.031,3.23671,2026-02-18T16:53:00Z,13.1,43.697,37.516,0.15,316.69
42.031,3.23671,2026-02-18T17:56:00Z,13.09,43.761,37.587,0.16,315.99
42.031,3.23671,2026-02-18T18:59:00Z,13.03,43.703,37.59,0.22,316.62
42.031,3.23671,2026-02-18T20:00:00Z,13.0,43.596,37.516,0.2,316.93
42.031,3.23671,2026-02-18T21:00:00Z,12.95,43.287,37.276,0.31,318.5
42.031,3.23671,2026-02-18T22:00:00Z,13.01,43.62,37.533,0.23,315.93
42.031,3.23671,2026-02-18T23:00:00Z,12.97,43.3,37.263,0.39,316.45
42.031,3.23671,2026-02-19T00:00:00Z,13.05,43.549,37.423,0.28,314.62
42.031,3.23671,2026-02-19T01:09:00Z,12.93,42.95,36.966,0.3,316.5
42.031,3.23671,2026-02-19T02:12:00Z,13.07,43.612,37.463,0.22,314.05
42.031,3.23671,2026-02-19T03:15:00Z,13.27,44.062,37.696,0.16,309.0
42.031,3.23671,2026-02-19T04:18:00Z,13.33,44.23,37.797,0.07,309.48
42.031,3.23671,2026-02-19T05:21:00Z,13.42,44.34,37.818,0.03,307.89
42.031,3.23671,2026-02-19T06:24:00Z,13.38,44.306,37.827,0.02,307.5
42.031,3.23671,2026-02-19T07:27:00Z,13.44,44.392,37.845,0.04,307.07
42.031,3.23671,2026-02-19T08:30:00Z,13.5,44.469,37.865,0.04,307.08
42.031,3.23671,2026-02-19T09:33:00Z,13.42,44.354,37.827,0.06,308.38
42.031,3.23671,2026-02-19T10:36:00Z,13.39,44.307,37.819,0.03,310.31
42.031,3.23671,2026-02-19T11:39:00Z,13.44,44.37,37.826,0.02,310.27
42.031,3.23671,2026-02-19T12:42:00Z,13.48,44.423,37.837,0.03,310.14
42.031,3.23671,2026-02-19T13:45:00Z,13.49,44.435,37.839,0.04,310.58
42.031,3.23671,2026-02-19T14:48:00Z,13.52,43.945,37.343,0.16,311.06
42.031,3.23671,2026-02-19T15:51:00Z,13.51,44.069,37.47,0.19,311.6
42.031,3.23671,2026-02-19T16:54:00Z,13.45,44.098,37.553,0.23,312.86
42.031,3.23671,2026-02-19T17:57:00Z,13.42,44.148,37.635,0.15,312.37
42.031,3.23671,2026-02-19T18:59:00Z,13.31,43.949,37.557,0.25,313.88
42.031,3.23671,2026-02-19T20:00:00Z,13.18,43.715,37.456,0.3,315.39
42.031,3.23671,2026-02-19T21:00:00Z,13.1,43.568,37.39,0.23,315.86
42.031,3.23671,2026-02-19T22:00:00Z,13.03,43.551,37.445,0.24,315.91
42.031,3.23671,2026-02-19T23:00:00Z,12.81,43.137,37.26,0.23,316.97
42.031,3.23671,2026-02-20T00:00:00Z,12.9,42.775,36.826,0.28,316.83
42.031,3.23671,2026-02-20T01:09:00Z,13.14,43.692,37.477,0.13,314.43
42.031,3.23671,2026-02-20T02:12:00Z,13.14,43.813,37.59,0.16,314.13
42.031,3.23671,2026-02-20T03:15:00Z,13.15,43.88,37.642,0.08,313.94
42.031,3.23671,2026-02-20T04:18:00Z,13.18,43.933,37.661,0.3,313.64
42.031,3.23671,2026-02-20T05:21:00Z,13.17,43.94,37.682,0.11,313.41
42.031,3.23671,2026-02-20T06:24:00Z,13.17,43.901,37.645,1.04,313.08
42.031,3.23671,2026-02-20T07:27:00Z,13.19,43.981,37.701,0.09,313.23
42.031,3.23671,2026-02-20T08:30:00Z,13.21,44.021,37.718,0.1,314.01
42.031,3.23671,2026-02-20T09:33:00Z,13.25,44.081,37.738,0.37,314.11
42.031,3.23671,2026-02-20T10:36:00Z,13.3,44.144,37.745,0.09,314.56
42.031,3.23671,2026-02-20T11:39:00Z,13.29,44.102,37.722,0.13,315.5
42.031,3.23671,2026-02-20T12:42:00Z,13.29,44.11,37.725,0.14,316.27
42.031,3.23671,2026-02-20T13:45:00Z,13.34,44.181,37.745,0.11,316.25
42.031,3.23671,2026-02-20T14:48:00Z,13.35,44.195,37.748,0.14,317.14
42.031,3.23671,2026-02-20T15:51:00Z,13.34,44.16,37.722,0.16,318.36
42.031,3.23671,2026-02-20T16:54:00Z,13.33,44.155,37.729,0.1,317.98
42.031,3.23671,2026-02-20T17:57:00Z,13.31,44.13,37.729,0.15,317.88
42.031,3.23671,2026-02-20T19:00:00Z,13.31,44.139,37.732,0.21,317.95
42.031,3.23671,2026-02-20T20:00:00Z,13.3,44.124,37.735,0.16,317.86
42.031,3.23671,2026-02-20T21:00:00Z,13.27,44.107,37.739,0.08,317.52
42.031,3.23671,2026-02-20T22:00:00Z,13.26,44.092,37.741,0.19,317.45
42.031,3.23671,2026-02-20T23:00:00Z,13.24,44.078,37.741,0.1,317.51
42.031,3.23671,2026-02-21T00:00:00Z,13.25,44.092,37.75,1.94,316.41
42.031,3.23671,2026-02-21T01:08:00Z,13.25,44.096,37.754,0.1,315.8
42.031,3.23671,2026-02-21T02:11:00Z,13.25,44.103,37.757,0.13,315.36
42.031,3.23671,2026-02-21T03:14:00Z,13.26,44.118,37.76,0.26,315.27
42.031,3.23671,2026-02-21T04:17:00Z,13.25,44.103,37.765,0.09,314.88
42.031,3.23671,2026-02-21T05:20:00Z,13.27,44.133,37.766,0.11,314.58
42.031,3.23671,2026-02-21T06:23:00Z,13.22,44.086,37.772,0.1,314.3
42.031,3.23671,2026-02-21T07:26:00Z,13.28,44.162,37.782,0.15,313.08
42.031,3.23671,2026-02-21T08:29:00Z,13.26,44.122,37.766,0.12,314.08
42.031,3.23671,2026-02-21T09:32:00Z,13.27,44.078,37.718,0.16,315.6
42.031,3.23671,2026-02-21T10:35:00Z,13.41,44.163,37.655,0.25,317.12
42.031,3.23671,2026-02-21T11:38:00Z,13.65,44.41,37.653,0.19,317.67
42.031,3.23671,2026-02-21T12:41:00Z,13.6,44.323,37.62,0.28,320.08
42.031,3.23671,2026-02-21T13:44:00Z,13.36,43.935,37.49,0.34,324.56
42.031,3.23671,2026-02-21T14:47:00Z,13.79,44.441,37.548,0.28,322.66
42.031,3.23671,2026-02-21T15:50:00Z,13.5,44.134,37.54,0.33,324.49
42.031,3.23671,2026-02-21T16:53:00Z,13.68,44.305,37.528,0.13,318.72
42.031,3.23671,2026-02-21T17:56:00Z,13.6,44.394,37.688,0.07,318.33
42.031,3.23671,2026-02-21T18:59:00Z,13.55,44.319,37.665,0.06,318.72
42.031,3.23671,2026-02-21T20:00:00Z,13.27,43.304,36.977,0.21,321.45
42.031,3.23671,2026-02-21T21:00:00Z,12.84,41.702,35.85,0.41,323.16
42.031,3.23671,2026-02-21T22:00:00Z,13.35,42.798,36.413,0.47,321.77
42.031,3.23671,2026-02-21T23:00:00Z,13.43,43.007,36.533,0.48,321.55
42.031,3.23671,2026-02-22T00:00:00Z,13.19,42.17,35.964,0.54,322.01
42.031,3.23671,2026-02-22T01:08:00Z,12.92,42.061,36.121,0.51,322.55
42.031,3.23671,2026-02-22T02:11:00Z,13.05,43.346,37.227,0.26,322.49
42.031,3.23671,2026-02-22T03:14:00Z,13.14,43.615,37.404,0.2,320.74
42.031,3.23671,2026-02-22T04:17:00Z,13.03,43.478,37.376,0.2,321.52
42.031,3.23671,2026-02-22T05:20:00Z,12.92,43.422,37.43,0.23,322.42
42.031,3.23671,2026-02-22T06:23:00Z,13.09,43.699,37.528,0.17,320.5
42.031,3.23671,2026-02-22T07:26:00Z,13.12,43.628,37.434,0.18,320.06
42.031,3.23671,2026-02-22T08:29:00Z,13.27,43.857,37.507,0.17,320.26
42.031,3.23671,2026-02-22T09:32:00Z,13.22,43.782,37.485,0.26,322.12
42.031,3.23671,2026-02-22T10:35:00Z,13.37,43.956,37.495,0.18,322.75
42.031,3.23671,2026-02-22T11:38:00Z,13.84,44.48,37.536,0.16,322.67
42.031,3.23671,2026-02-22T12:41:00Z,13.6,44.137,37.443,0.2,324.45
42.031,3.23671,2026-02-22T13:44:00Z,13.54,44.025,37.4,0.22,325.16
42.031,3.23671,2026-02-22T14:47:00Z,13.55,44.01,37.375,0.15,324.49
42.031,3.23671,2026-02-22T15:50:00Z,13.53,44.023,37.402,0.22,324.35
42.031,3.23671,2026-02-22T16:53:00Z,13.52,43.93,37.324,0.18,323.89
42.031,3.23671,2026-02-22T17:56:00Z,13.48,43.663,37.109,0.3,327.14
42.031,3.23671,2026-02-22T18:59:00Z,12.97,40.053,34.156,0.71,331.32
42.031,3.23671,2026-02-22T20:00:00Z,12.96,37.336,31.59,1.23,332.31
42.031,3.23671,2026-02-22T21:00:00Z,13.4,42.037,35.644,0.68,329.06
42.031,3.23671,2026-02-22T22:00:00Z,13.35,43.101,36.701,0.41,328.69
42.031,3.23671,2026-02-22T23:00:00Z,13.1,42.295,36.17,0.43,328.31
42.031,3.23671,2026-02-23T00:00:00Z,12.98,42.695,36.67,0.38,327.99
42.031,3.23671,2026-02-23T01:08:00Z,13.16,43.799,37.554,0.24,328.45
42.031,3.23671,2026-02-23T02:11:00Z,13.17,43.801,37.549,0.33,327.84
42.031,3.23671,2026-02-23T03:14:00Z,13.32,43.958,37.552,0.13,323.51
42.031,3.23671,2026-02-23T04:17:00Z,13.33,43.959,37.54,0.12,321.77
42.031,3.23671,2026-02-23T05:20:00Z,13.31,43.944,37.543,0.37,321.52
42.031,3.23671,2026-02-23T06:23:00Z,13.29,43.936,37.559,0.09,321.38
42.031,3.23671,2026-02-23T07:26:00Z,13.26,43.92,37.577,0.15,322.66
42.031,3.23671,2026-02-23T08:29:00Z,13.15,43.796,37.562,0.14,326.68
42.031,3.23671,2026-02-23T09:32:00Z,13.07,43.671,37.525,0.2,329.42
