deployment_id,buoy_name,drifter_type,time,latitude,longitude,temperature
,,,UTC,degrees_north,degrees_east,
9,CODE2,CODE/DAVIS,2025-09-13T14:00:00Z,41.145872,3.868086,25.2
9,CODE2,CODE/DAVIS,2025-09-13T14:15:00Z,41.147936,3.869118,25.2
9,CODE2,CODE/DAVIS,2025-09-13T14:30:00Z,41.15,3.870408,25.1
9,CODE2,CODE/DAVIS,2025-09-13T14:45:00Z,41.15215,3.87187,25.1
9,CODE2,CODE/DAVIS,2025-09-13T15:00:00Z,41.1543,3.87316,25.1
9,CODE2,CODE/DAVIS,2025-09-13T15:15:00Z,41.156536,3.874708,25.1
9,CODE2,CODE/DAVIS,2025-09-13T15:30:00Z,41.158858,3.8766,25.1
9,CODE2,CODE/DAVIS,2025-09-13T15:45:00Z,41.16118,3.878406,25.1
9,CODE2,CODE/DAVIS,2025-09-13T16:00:00Z,41.163588,3.880384,25.1
9,CODE2,CODE/DAVIS,2025-09-13T16:15:00Z,41.166082,3.88262,25.1
9,CODE2,CODE/DAVIS,2025-09-13T16:30:00Z,41.16849,3.884856,25.1
9,CODE2,CODE/DAVIS,2025-09-13T16:45:00Z,41.170726,3.887522,25.1
9,CODE2,CODE/DAVIS,2025-09-13T17:00:00Z,41.173048,3.89036,25.1
9,CODE2,CODE/DAVIS,2025-09-13T17:15:00Z,41.175284,3.893456,25.1
9,CODE2,CODE/DAVIS,2025-09-13T17:30:00Z,41.177348,3.896724,25.1
9,CODE2,CODE/DAVIS,2025-09-13T17:45:00Z,41.17924,3.90025,25.1
9,CODE2,CODE/DAVIS,2025-09-13T18:00:00Z,41.18096,3.904034,25.1
9,CODE2,CODE/DAVIS,2025-09-13T18:15:00Z,41.182336,3.907732,25.1
9,CODE2,CODE/DAVIS,2025-09-13T18:30:00Z,41.18354,3.911258,25.1
9,CODE2,CODE/DAVIS,2025-09-13T18:45:00Z,41.184486,3.91487,25.1
9,CODE2,CODE/DAVIS,2025-09-13T19:00:00Z,41.185432,3.91831,25.1
9,CODE2,CODE/DAVIS,2025-09-13T19:15:00Z,41.186206,3.921664,25.1
9,CODE2,CODE/DAVIS,2025-09-13T19:30:00Z,41.186722,3.925104,25.1
9,CODE2,CODE/DAVIS,2025-09-13T19:45:00Z,41.187152,3.928372,25.1
9,CODE2,CODE/DAVIS,2025-09-13T20:00:00Z,41.187496,3.931554,25.1
9,CODE2,CODE/DAVIS,2025-09-13T20:15:00Z,41.187582,3.93465,25.1
9,CODE2,CODE/DAVIS,2025-09-13T20:30:00Z,41.186894,3.937402,25.1
9,CODE2,CODE/DAVIS,2025-09-13T20:45:00Z,41.185776,3.939982,25.1
9,CODE2,CODE/DAVIS,2025-09-13T21:00:00Z,41.184744,3.942476,25.1
9,CODE2,CODE/DAVIS,2025-09-13T21:15:00Z,41.183454,3.944712,25.1
9,CODE2,CODE/DAVIS,2025-09-13T21:30:00Z,41.182164,3.946604,25.1
9,CODE2,CODE/DAVIS,2025-09-13T21:45:00Z,41.181046,3.94841,25.1
9,CODE2,CODE/DAVIS,2025-09-13T22:00:00Z,41.17967,3.949872,25.1
9,CODE2,CODE/DAVIS,2025-09-13T22:15:00Z,41.178294,3.95099,25.1
9,CODE2,CODE/DAVIS,2025-09-13T22:30:00Z,41.176918,3.951678,25.1
9,CODE2,CODE/DAVIS,2025-09-13T22:45:00Z,41.175456,3.952366,25.1
9,CODE2,CODE/DAVIS,2025-09-13T23:00:00Z,41.174166,3.95271,25.1
9,CODE2,CODE/DAVIS,2025-09-13T23:15:00Z,41.172962,3.952882,25.1
9,CODE2,CODE/DAVIS,2025-09-13T23:30:00Z,41.171844,3.953054,25.0
9,CODE2,CODE/DAVIS,2025-09-13T23:45:00Z,41.170812,3.95314,25.1
9,CODE2,CODE/DAVIS,2025-09-14T00:00:00Z,41.169866,3.95314,25.1
9,CODE2,CODE/DAVIS,2025-09-14T00:15:00Z,41.16892,3.952882,25.1
9,CODE2,CODE/DAVIS,2025-09-14T00:30:00Z,41.16806,3.952538,25.1
9,CODE2,CODE/DAVIS,2025-09-14T00:45:00Z,41.167372,3.95185,25.0
9,CODE2,CODE/DAVIS,2025-09-14T01:00:00Z,41.166856,3.95099,25.1
9,CODE2,CODE/DAVIS,2025-09-14T01:15:00Z,41.166426,3.950044,25.0
9,CODE2,CODE/DAVIS,2025-09-14T01:30:00Z,41.166082,3.949098,25.0
9,CODE2,CODE/DAVIS,2025-09-14T01:45:00Z,41.165824,3.948324,25.0
9,CODE2,CODE/DAVIS,2025-09-14T02:00:00Z,41.165566,3.947206,25.0
9,CODE2,CODE/DAVIS,2025-09-14T02:15:00Z,41.165566,3.946174,25.0
9,CODE2,CODE/DAVIS,2025-09-14T02:30:00Z,41.165566,3.945056,25.0
9,CODE2,CODE/DAVIS,2025-09-14T02:45:00Z,41.165652,3.94411,25.0
9,CODE2,CODE/DAVIS,2025-09-14T03:00:00Z,41.165824,3.943078,25.0
9,CODE2,CODE/DAVIS,2025-09-14T03:15:00Z,41.166082,3.942132,25.0
9,CODE2,CODE/DAVIS,2025-09-14T03:30:00Z,41.166512,3.9411,25.0
9,CODE2,CODE/DAVIS,2025-09-14T03:45:00Z,41.166856,3.93981,25.0
9,CODE2,CODE/DAVIS,2025-09-14T04:00:00Z,41.167286,3.938692,25.0
9,CODE2,CODE/DAVIS,2025-09-14T04:15:00Z,41.167888,3.93766,25.0
9,CODE2,CODE/DAVIS,2025-09-14T04:30:00Z,41.168576,3.936714,25.0
9,CODE2,CODE/DAVIS,2025-09-14T04:45:00Z,41.169264,3.93594,25.0
9,CODE2,CODE/DAVIS,2025-09-14T05:00:00Z,41.170124,3.934822,25.0
9,CODE2,CODE/DAVIS,2025-09-14T05:15:00Z,41.170984,3.93379,25.0
9,CODE2,CODE/DAVIS,2025-09-14T05:30:00Z,41.17193,3.932844,25.0
9,CODE2,CODE/DAVIS,2025-09-14T05:45:00Z,41.173048,3.931984,25.0
9,CODE2,CODE/DAVIS,2025-09-14T06:00:00Z,41.174166,3.931124,25.0
9,CODE2,CODE/DAVIS,2025-09-14T06:15:00Z,41.175542,3.93035,25.0
9,CODE2,CODE/DAVIS,2025-09-14T06:30:00Z,41.176918,3.929576,25.0
9,CODE2,CODE/DAVIS,2025-09-14T06:45:00Z,41.178552,3.928888,25.0
9,CODE2,CODE/DAVIS,2025-09-14T07:00:00Z,41.180186,3.928372,25.0
9,CODE2,CODE/DAVIS,2025-09-14T07:15:00Z,41.18182,3.927856,25.0
9,CODE2,CODE/DAVIS,2025-09-14T07:30:00Z,41.183626,3.92777,25.0
9,CODE2,CODE/DAVIS,2025-09-14T07:45:00Z,41.185346,3.927598,25.0
9,CODE2,CODE/DAVIS,2025-09-14T08:00:00Z,41.187152,3.927684,25.0
9,CODE2,CODE/DAVIS,2025-09-14T08:15:00Z,41.189044,3.927856,25.0
9,CODE2,CODE/DAVIS,2025-09-14T08:30:00Z,41.190936,3.9282,25.0
9,CODE2,CODE/DAVIS,2025-09-14T08:45:00Z,41.192742,3.92863,25.0
9,CODE2,CODE/DAVIS,2025-09-14T09:00:00Z,41.194548,3.92906,25.0
9,CODE2,CODE/DAVIS,2025-09-14T09:15:00Z,41.196182,3.929576,25.0
9,CODE2,CODE/DAVIS,2025-09-14T09:30:00Z,41.197902,3.930178,25.0
9,CODE2,CODE/DAVIS,2025-09-14T09:45:00Z,41.199622,3.931124,25.1
9,CODE2,CODE/DAVIS,2025-09-14T10:00:00Z,41.201256,3.931898,25.1
9,CODE2,CODE/DAVIS,2025-09-14T10:15:00Z,41.202976,3.932844,25.1
9,CODE2,CODE/DAVIS,2025-09-14T10:30:00Z,41.204524,3.93379,25.1
9,CODE2,CODE/DAVIS,2025-09-14T10:45:00Z,41.205986,3.934822,25.1
9,CODE2,CODE/DAVIS,2025-09-14T11:00:00Z,41.207448,3.93594,25.1
9,CODE2,CODE/DAVIS,2025-09-14T11:15:00Z,41.208824,3.937058,25.1
9,CODE2,CODE/DAVIS,2025-09-14T11:30:00Z,41.210114,3.938176,25.1
9,CODE2,CODE/DAVIS,2025-09-14T11:45:00Z,41.211318,3.939466,25.2
9,CODE2,CODE/DAVIS,2025-09-14T12:00:00Z,41.212436,3.940756,25.2
9,CODE2,CODE/DAVIS,2025-09-14T12:15:00Z,41.213468,3.942132,25.2
9,CODE2,CODE/DAVIS,2025-09-14T12:30:00Z,41.214328,3.943594,25.2
9,CODE2,CODE/DAVIS,2025-09-14T12:45:00Z,41.215188,3.945142,25.2
9,CODE2,CODE/DAVIS,2025-09-14T13:00:00Z,41.216048,3.94669,25.2
9,CODE2,CODE/DAVIS,2025-09-14T13:15:00Z,41.216822,3.948324,25.3
9,CODE2,CODE/DAVIS,2025-09-14T13:30:00Z,41.217596,3.949958,25.3
9,CODE2,CODE/DAVIS,2025-09-14T13:45:00Z,41.218284,3.951506,25.3
9,CODE2,CODE/DAVIS,2025-09-14T14:00:00Z,41.218972,3.952968,25.4
9,CODE2,CODE/DAVIS,2025-09-14T14:15:00Z,41.219574,3.95443,25.4
9,CODE2,CODE/DAVIS,2025-09-14T14:30:00Z,41.220262,3.955978,25.4
9,CODE2,CODE/DAVIS,2025-09-14T14:45:00Z,41.221036,3.957526,25.4
9,CODE2,CODE/DAVIS,2025-09-14T15:00:00Z,41.221724,3.959074,25.4
9,CODE2,CODE/DAVIS,2025-09-14T15:15:00Z,41.222498,3.960536,25.5
9,CODE2,CODE/DAVIS,2025-09-14T15:30:00Z,41.223272,3.961998,25.5
9,CODE2,CODE/DAVIS,2025-09-14T15:45:00Z,41.224218,3.963288,25.5
9,CODE2,CODE/DAVIS,2025-09-14T16:00:00Z,41.225336,3.964492,25.5
9,CODE2,CODE/DAVIS,2025-09-14T16:15:00Z,41.226282,3.965438,25.5
9,CODE2,CODE/DAVIS,2025-09-14T16:30:00Z,41.227228,3.966556,25.5
9,CODE2,CODE/DAVIS,2025-09-14T16:45:00Z,41.22826,3.967502,25.5
9,CODE2,CODE/DAVIS,2025-09-14T17:00:00Z,41.229206,3.968448,25.5
9,CODE2,CODE/DAVIS,2025-09-14T17:15:00Z,41.230238,3.969308,25.4
9,CODE2,CODE/DAVIS,2025-09-14T17:30:00Z,41.231356,3.97034,25.4
9,CODE2,CODE/DAVIS,2025-09-14T17:45:00Z,41.232474,3.971544,25.4
9,CODE2,CODE/DAVIS,2025-09-14T18:00:00Z,41.233678,3.972748,25.3
9,CODE2,CODE/DAVIS,2025-09-14T18:15:00Z,41.234796,3.97421,25.3
9,CODE2,CODE/DAVIS,2025-09-14T18:30:00Z,41.236,3.975586,25.3
9,CODE2,CODE/DAVIS,2025-09-14T18:45:00Z,41.237032,3.976962,25.3
9,CODE2,CODE/DAVIS,2025-09-14T19:00:00Z,41.238064,3.978166,25.3
9,CODE2,CODE/DAVIS,2025-09-14T19:15:00Z,41.239096,3.979198,25.3
9,CODE2,CODE/DAVIS,2025-09-14T19:30:00Z,41.240214,3.98023,25.3
9,CODE2,CODE/DAVIS,2025-09-14T19:45:00Z,41.241246,3.981176,25.3
9,CODE2,CODE/DAVIS,2025-09-14T20:00:00Z,41.242364,3.982036,25.2
9,CODE2,CODE/DAVIS,2025-09-14T20:15:00Z,41.243482,3.98281,25.2
9,CODE2,CODE/DAVIS,2025-09-14T20:30:00Z,41.244686,3.98367,25.2
9,CODE2,CODE/DAVIS,2025-09-14T20:45:00Z,41.245804,3.984444,25.2
9,CODE2,CODE/DAVIS,2025-09-14T21:00:00Z,41.247094,3.985304,25.2
9,CODE2,CODE/DAVIS,2025-09-14T21:15:00Z,41.24847,3.986078,25.2
9,CODE2,CODE/DAVIS,2025-09-14T21:30:00Z,41.24976,3.987024,25.2
9,CODE2,CODE/DAVIS,2025-09-14T21:45:00Z,41.251136,3.988056,25.2
9,CODE2,CODE/DAVIS,2025-09-14T22:00:00Z,41.252598,3.989088,25.1
9,CODE2,CODE/DAVIS,2025-09-14T22:15:00Z,41.253974,3.99012,25.2
9,CODE2,CODE/DAVIS,2025-09-14T22:30:00Z,41.255436,3.991152,25.2
9,CODE2,CODE/DAVIS,2025-09-14T22:45:00Z,41.256898,3.992356,25.1
9,CODE2,CODE/DAVIS,2025-09-14T23:00:00Z,41.25836,3.993388,25.1
9,CODE2,CODE/DAVIS,2025-09-14T23:15:00Z,41.259736,3.994334,25.1
9,CODE2,CODE/DAVIS,2025-09-14T23:30:00Z,41.261284,3.99528,25.1
9,CODE2,CODE/DAVIS,2025-09-14T23:45:00Z,41.262832,3.996226,25.1
9,CODE2,CODE/DAVIS,2025-09-15T00:00:00Z,41.264466,3.997172,25.1
9,CODE2,CODE/DAVIS,2025-09-15T00:15:00Z,41.266014,3.998118,25.1
9,CODE2,CODE/DAVIS,2025-09-15T00:30:00Z,41.267734,3.999064,25.1
9,CODE2,CODE/DAVIS,2025-09-15T00:45:00Z,41.269454,4.000182,25.1
9,CODE2,CODE/DAVIS,2025-09-15T01:00:00Z,41.271346,4.0013,25.1
9,CODE2,CODE/DAVIS,2025-09-15T01:15:00Z,41.273324,4.002504,25.1
9,CODE2,CODE/DAVIS,2025-09-15T01:30:00Z,41.275388,4.003794,25.1
9,CODE2,CODE/DAVIS,2025-09-15T01:45:00Z,41.277452,4.005256,25.1
9,CODE2,CODE/DAVIS,2025-09-15T02:00:00Z,41.279516,4.00689,25.1
9,CODE2,CODE/DAVIS,2025-09-15T02:15:00Z,41.281752,4.008524,25.1
9,CODE2,CODE/DAVIS,2025-09-15T02:30:00Z,41.28416,4.010158,25.1
9,CODE2,CODE/DAVIS,2025-09-15T02:45:00Z,41.286568,4.012222,25.1
9,CODE2,CODE/DAVIS,2025-09-15T03:00:00Z,41.288976,4.013856,25.1
9,CODE2,CODE/DAVIS,2025-09-15T03:15:00Z,41.291384,4.015748,25.1
9,CODE2,CODE/DAVIS,2025-09-15T03:30:00Z,41.293792,4.017726,25.1
9,CODE2,CODE/DAVIS,2025-09-15T03:45:00Z,41.296286,4.019876,25.1
9,CODE2,CODE/DAVIS,2025-09-15T04:00:00Z,41.298694,4.022198,25.1
9,CODE2,CODE/DAVIS,2025-09-15T04:15:00Z,41.301016,4.024606,25.1
9,CODE2,CODE/DAVIS,2025-09-15T04:30:00Z,41.303338,4.027186,25.1
9,CODE2,CODE/DAVIS,2025-09-15T04:45:00Z,41.305832,4.029852,25.1
9,CODE2,CODE/DAVIS,2025-09-15T05:00:00Z,41.30781,4.032518,25.1
9,CODE2,CODE/DAVIS,2025-09-15T05:15:00Z,41.30996,4.035442,25.1
9,CODE2,CODE/DAVIS,2025-09-15T05:30:00Z,41.31211,4.038538,25.1
9,CODE2,CODE/DAVIS,2025-09-15T05:45:00Z,41.314174,4.041806,25.1
9,CODE2,CODE/DAVIS,2025-09-15T06:00:00Z,41.316324,4.045074,25.1
9,CODE2,CODE/DAVIS,2025-09-15T06:15:00Z,41.318302,4.0486,25.1
9,CODE2,CODE/DAVIS,2025-09-15T06:30:00Z,41.320194,4.052126,25.1
9,CODE2,CODE/DAVIS,2025-09-15T06:45:00Z,41.322086,4.055652,25.1
9,CODE2,CODE/DAVIS,2025-09-15T07:00:00Z,41.323806,4.05935,25.1
9,CODE2,CODE/DAVIS,2025-09-15T07:15:00Z,41.32544,4.063048,25.1
9,CODE2,CODE/DAVIS,2025-09-15T07:30:00Z,41.326988,4.066746,25.1
9,CODE2,CODE/DAVIS,2025-09-15T07:45:00Z,41.32845,4.07053,25.1
9,CODE2,CODE/DAVIS,2025-09-15T08:00:00Z,41.329826,4.074228,25.1
9,CODE2,CODE/DAVIS,2025-09-15T08:15:00Z,41.33103,4.078098,25.1
9,CODE2,CODE/DAVIS,2025-09-15T08:30:00Z,41.331976,4.081968,25.1
9,CODE2,CODE/DAVIS,2025-09-15T08:45:00Z,41.333266,4.085494,25.1
9,CODE2,CODE/DAVIS,2025-09-15T09:00:00Z,41.334814,4.089192,25.2
9,CODE2,CODE/DAVIS,2025-09-15T09:15:00Z,41.336534,4.092976,25.2
9,CODE2,CODE/DAVIS,2025-09-15T09:30:00Z,41.338082,4.096846,25.2
9,CODE2,CODE/DAVIS,2025-09-15T09:45:00Z,41.339716,4.10063,25.3
9,CODE2,CODE/DAVIS,2025-09-15T10:00:00Z,41.341264,4.104328,25.3
9,CODE2,CODE/DAVIS,2025-09-15T10:15:00Z,41.342898,4.108026,25.4
9,CODE2,CODE/DAVIS,2025-09-15T10:30:00Z,41.344446,4.11181,25.4
9,CODE2,CODE/DAVIS,2025-09-15T10:45:00Z,41.345822,4.115508,25.4
9,CODE2,CODE/DAVIS,2025-09-15T11:00:00Z,41.34694,4.119464,25.5
9,CODE2,CODE/DAVIS,2025-09-15T11:15:00Z,41.348144,4.12342,25.5
9,CODE2,CODE/DAVIS,2025-09-15T11:30:00Z,41.349176,4.127204,25.5
9,CODE2,CODE/DAVIS,2025-09-15T11:45:00Z,41.350294,4.130902,25.5
9,CODE2,CODE/DAVIS,2025-09-15T12:00:00Z,41.351584,4.134428,25.7
9,CODE2,CODE/DAVIS,2025-09-15T12:15:00Z,41.35296,4.137782,25.6
9,CODE2,CODE/DAVIS,2025-09-15T12:30:00Z,41.354422,4.140964,25.7
9,CODE2,CODE/DAVIS,2025-09-15T12:45:00Z,41.35597,4.143974,25.7
9,CODE2,CODE/DAVIS,2025-09-15T13:00:00Z,41.357604,4.146812,25.8
9,CODE2,CODE/DAVIS,2025-09-15T13:15:00Z,41.359496,4.149564,25.8
9,CODE2,CODE/DAVIS,2025-09-15T13:30:00Z,41.36156,4.15223,25.8
9,CODE2,CODE/DAVIS,2025-09-15T13:45:00Z,41.363796,4.15481,25.8
9,CODE2,CODE/DAVIS,2025-09-15T14:00:00Z,41.366118,4.157476,25.8
9,CODE2,CODE/DAVIS,2025-09-15T14:15:00Z,41.368612,4.15997,25.8
9,CODE2,CODE/DAVIS,2025-09-15T14:30:00Z,41.371278,4.162636,25.7
9,CODE2,CODE/DAVIS,2025-09-15T14:45:00Z,41.374116,4.16556,25.7
9,CODE2,CODE/DAVIS,2025-09-15T15:00:00Z,41.377126,4.168656,25.7
9,CODE2,CODE/DAVIS,2025-09-15T15:15:00Z,41.380222,4.171924,25.7
9,CODE2,CODE/DAVIS,2025-09-15T15:30:00Z,41.383404,4.175364,25.7
9,CODE2,CODE/DAVIS,2025-09-15T15:45:00Z,41.386586,4.178804,25.6
9,CODE2,CODE/DAVIS,2025-09-15T16:00:00Z,41.38994,4.18233,25.6
9,CODE2,CODE/DAVIS,2025-09-15T16:15:00Z,41.393208,4.185856,25.6
9,CODE2,CODE/DAVIS,2025-09-15T16:30:00Z,41.396562,4.189382,25.5
9,CODE2,CODE/DAVIS,2025-09-15T16:45:00Z,41.400002,4.193166,25.5
9,CODE2,CODE/DAVIS,2025-09-15T17:00:00Z,41.403356,4.197122,25.5
9,CODE2,CODE/DAVIS,2025-09-15T17:15:00Z,41.40671,4.20125,25.5
9,CODE2,CODE/DAVIS,2025-09-15T17:30:00Z,41.409806,4.205636,25.6
9,CODE2,CODE/DAVIS,2025-09-15T17:45:00Z,41.412988,4.21028,25.6
9,CODE2,CODE/DAVIS,2025-09-15T18:00:00Z,41.415998,4.214838,25.5
9,CODE2,CODE/DAVIS,2025-09-15T18:15:00Z,41.419008,4.219654,25.5
9,CODE2,CODE/DAVIS,2025-09-15T18:30:00Z,41.422018,4.224556,25.5
9,CODE2,CODE/DAVIS,2025-09-15T18:45:00Z,41.4252,4.229716,25.5
9,CODE2,CODE/DAVIS,2025-09-15T19:00:00Z,41.428296,4.234704,25.5
9,CODE2,CODE/DAVIS,2025-09-15T19:15:00Z,41.431306,4.239606,25.5
9,CODE2,CODE/DAVIS,2025-09-15T19:30:00Z,41.43423,4.244766,25.4
9,CODE2,CODE/DAVIS,2025-09-15T19:45:00Z,41.436982,4.250012,25.4
9,CODE2,CODE/DAVIS,2025-09-15T20:00:00Z,41.439648,4.255344,25.3
9,CODE2,CODE/DAVIS,2025-09-15T20:15:00Z,41.442142,4.260848,25.3
9,CODE2,CODE/DAVIS,2025-09-15T20:30:00Z,41.444636,4.266524,25.3
9,CODE2,CODE/DAVIS,2025-09-15T20:45:00Z,41.446958,4.272458,25.3
9,CODE2,CODE/DAVIS,2025-09-15T21:00:00Z,41.44928,4.278736,25.3
9,CODE2,CODE/DAVIS,2025-09-15T21:15:00Z,41.451688,4.285014,25.3
9,CODE2,CODE/DAVIS,2025-09-15T21:30:00Z,41.453838,4.291464,25.3
9,CODE2,CODE/DAVIS,2025-09-15T21:45:00Z,41.455644,4.298086,25.3
9,CODE2,CODE/DAVIS,2025-09-15T22:00:00Z,41.457278,4.304794,25.2
9,CODE2,CODE/DAVIS,2025-09-15T22:15:00Z,41.45874,4.31133,25.2
9,CODE2,CODE/DAVIS,2025-09-15T22:30:00Z,41.460116,4.317694,25.2
9,CODE2,CODE/DAVIS,2025-09-15T22:45:00Z,41.461148,4.324316,25.2
9,CODE2,CODE/DAVIS,2025-09-15T23:00:00Z,41.462094,4.331024,25.2
9,CODE2,CODE/DAVIS,2025-09-15T23:15:00Z,41.462696,4.33756,25.2
9,CODE2,CODE/DAVIS,2025-09-15T23:30:00Z,41.463126,4.343924,25.2
9,CODE2,CODE/DAVIS,2025-09-15T23:45:00Z,41.463298,4.35003,25.2
9,CODE2,CODE/DAVIS,2025-09-16T00:00:00Z,41.463298,4.356222,25.2
9,CODE2,CODE/DAVIS,2025-09-16T00:15:00Z,41.462868,4.362242,25.2
9,CODE2,CODE/DAVIS,2025-09-16T00:30:00Z,41.462352,4.36809,25.2
9,CODE2,CODE/DAVIS,2025-09-16T00:45:00Z,41.461578,4.373852,25.1
9,CODE2,CODE/DAVIS,2025-09-16T01:00:00Z,41.460718,4.379098,25.1
9,CODE2,CODE/DAVIS,2025-09-16T01:15:00Z,41.459772,4.384172,25.1
9,CODE2,CODE/DAVIS,2025-09-16T01:30:00Z,41.458654,4.388902,25.1
9,CODE2,CODE/DAVIS,2025-09-16T01:45:00Z,41.45745,4.393202,25.1
9,CODE2,CODE/DAVIS,2025-09-16T02:00:00Z,41.45616,4.396986,25.1
9,CODE2,CODE/DAVIS,2025-09-16T02:15:00Z,41.454784,4.400426,25.1
9,CODE2,CODE/DAVIS,2025-09-16T02:30:00Z,41.453408,4.40378,25.1
9,CODE2,CODE/DAVIS,2025-09-16T02:45:00Z,41.451946,4.407134,25.1
9,CODE2,CODE/DAVIS,2025-09-16T03:00:00Z,41.45057,4.410058,25.1
9,CODE2,CODE/DAVIS,2025-09-16T03:15:00Z,41.449022,4.412638,25.1
9,CODE2,CODE/DAVIS,2025-09-16T03:30:00Z,41.44756,4.415218,25.1
9,CODE2,CODE/DAVIS,2025-09-16T03:45:00Z,41.446184,4.417798,25.1
9,CODE2,CODE/DAVIS,2025-09-16T04:00:00Z,41.444808,4.420206,25.1
9,CODE2,CODE/DAVIS,2025-09-16T04:15:00Z,41.44326,4.422356,25.1
9,CODE2,CODE/DAVIS,2025-09-16T04:30:00Z,41.441626,4.424506,25.1
9,CODE2,CODE/DAVIS,2025-09-16T04:45:00Z,41.439992,4.426484,25.1
9,CODE2,CODE/DAVIS,2025-09-16T05:00:00Z,41.43853,4.428462,25.1
9,CODE2,CODE/DAVIS,2025-09-16T05:15:00Z,41.437068,4.43001,25.1
9,CODE2,CODE/DAVIS,2025-09-16T05:30:00Z,41.435434,4.431644,25.1
9,CODE2,CODE/DAVIS,2025-09-16T05:45:00Z,41.433886,4.433106,25.0
9,CODE2,CODE/DAVIS,2025-09-16T06:00:00Z,41.432252,4.434482,25.0
9,CODE2,CODE/DAVIS,2025-09-16T06:15:00Z,41.43079,4.436288,25.0
9,CODE2,CODE/DAVIS,2025-09-16T06:30:00Z,41.429414,4.437492,25.0
9,CODE2,CODE/DAVIS,2025-09-16T06:45:00Z,41.428038,4.438524,25.0
9,CODE2,CODE/DAVIS,2025-09-16T07:00:00Z,41.426662,4.439556,25.0
9,CODE2,CODE/DAVIS,2025-09-16T07:15:00Z,41.425286,4.440416,25.0
9,CODE2,CODE/DAVIS,2025-09-16T07:30:00Z,41.423996,4.441534,25.0
9,CODE2,CODE/DAVIS,2025-09-16T07:45:00Z,41.42262,4.442394,25.0
9,CODE2,CODE/DAVIS,2025-09-16T08:00:00Z,41.42133,4.443168,25.0
9,CODE2,CODE/DAVIS,2025-09-16T08:15:00Z,41.420126,4.444028,25.0
9,CODE2,CODE/DAVIS,2025-09-16T08:30:00Z,41.418922,4.44463,25.0
9,CODE2,CODE/DAVIS,2025-09-16T08:45:00Z,41.417976,4.444974,25.0
9,CODE2,CODE/DAVIS,2025-09-16T09:00:00Z,41.416944,4.445576,25.0
9,CODE2,CODE/DAVIS,2025-09-16T09:15:00Z,41.41617,4.44592,25.0
9,CODE2,CODE/DAVIS,2025-09-16T09:30:00Z,41.415482,4.44635,25.0
9,CODE2,CODE/DAVIS,2025-09-16T09:45:00Z,41.414794,4.446952,25.0
9,CODE2,CODE/DAVIS,2025-09-16T10:00:00Z,41.414278,4.447554,25.0
9,CODE2,CODE/DAVIS,2025-09-16T10:15:00Z,41.413848,4.447898,25.0
9,CODE2,CODE/DAVIS,2025-09-16T10:30:00Z,41.413676,4.448328,25.0
9,CODE2,CODE/DAVIS,2025-09-16T10:45:00Z,41.413418,4.44893,25.0
9,CODE2,CODE/DAVIS,2025-09-16T11:00:00Z,41.41316,4.44936,25.0
9,CODE2,CODE/DAVIS,2025-09-16T11:15:00Z,41.412988,4.44979,25.1
9,CODE2,CODE/DAVIS,2025-09-16T11:30:00Z,41.412816,4.449962,25.1
9,CODE2,CODE/DAVIS,2025-09-16T11:45:00Z,41.412988,4.450478,25.1
9,CODE2,CODE/DAVIS,2025-09-16T12:00:00Z,41.41316,4.450908,25.1
9,CODE2,CODE/DAVIS,2025-09-16T12:15:00Z,41.413418,4.45151,25.1
9,CODE2,CODE/DAVIS,2025-09-16T12:30:00Z,41.413848,4.452198,25.1
9,CODE2,CODE/DAVIS,2025-09-16T12:45:00Z,41.414278,4.453058,25.1
9,CODE2,CODE/DAVIS,2025-09-16T13:00:00Z,41.414966,4.45409,25.1
9,CODE2,CODE/DAVIS,2025-09-16T13:15:00Z,41.415654,4.455036,25.1
9,CODE2,CODE/DAVIS,2025-09-16T13:30:00Z,41.416514,4.456154,25.1
9,CODE2,CODE/DAVIS,2025-09-16T13:45:00Z,41.417374,4.4571,25.1
9,CODE2,CODE/DAVIS,2025-09-16T14:00:00Z,41.418148,4.458218,25.1
9,CODE2,CODE/DAVIS,2025-09-16T14:15:00Z,41.419008,4.459422,25.1
9,CODE2,CODE/DAVIS,2025-09-16T14:30:00Z,41.419782,4.460712,25.1
9,CODE2,CODE/DAVIS,2025-09-16T14:45:00Z,41.420642,4.462088,25.1
9,CODE2,CODE/DAVIS,2025-09-16T15:00:00Z,41.421416,4.46355,25.1
9,CODE2,CODE/DAVIS,2025-09-16T15:15:00Z,41.42219,4.465098,25.1
9,CODE2,CODE/DAVIS,2025-09-16T15:30:00Z,41.42305,4.46656,25.1
9,CODE2,CODE/DAVIS,2025-09-16T15:45:00Z,41.423824,4.468022,25.1
9,CODE2,CODE/DAVIS,2025-09-16T16:00:00Z,41.424684,4.469656,25.1
9,CODE2,CODE/DAVIS,2025-09-16T16:15:00Z,41.425544,4.471204,25.1
9,CODE2,CODE/DAVIS,2025-09-16T16:30:00Z,41.427092,4.472408,25.2
9,CODE2,CODE/DAVIS,2025-09-16T16:45:00Z,41.42864,4.47387,25.3
9,CODE2,CODE/DAVIS,2025-09-16T17:00:00Z,41.430016,4.47559,25.3
9,CODE2,CODE/DAVIS,2025-09-16T17:15:00Z,41.431478,4.477482,25.3
9,CODE2,CODE/DAVIS,2025-09-16T17:30:00Z,41.432682,4.479632,25.3
